shirt	isa	apron	0
deer	isa	gorilla	0
ferry	isa	car	0
robe	isa	forearm	0
cloak	isa	co-exist	0
sparrow	isa	pheasant	0
pear	isa	peasant	0
pear	isa	apricot	0
television	isa	refrigerator	0
stereo	isa	equipment	1
willow	isa	search	0
robin	isa	rebranding	0
pig	isa	performance	0
battleship	isa	thesis	0
rifle	isa	stardom	0
clarinet	isa	sax	0
lion	isa	twin	0
dresser	isa	cutlery	0
poplar	isa	connect	0
beet	isa	parsley	0
screwdriver	isa	substation	0
axe	isa	chisel	0
robe	isa	clothing	1
owl	isa	dove	0
dagger	isa	device	1
cloak	isa	sleeve	0
spinach	isa	leaf	0
dagger	isa	rapper	0
pheasant	isa	chordate	1
giraffe	isa	dog	0
washer	isa	windscreen	0
beet	isa	root	1
fork	isa	tweezer	0
couch	isa	yesterday	0
frog	isa	vertebrate	1
shirt	isa	artefact	1
couch	isa	table	0
hospital	isa	villa	0
robe	isa	rail	0
hotel	isa	revenge	0
poplar	isa	acacia	0
fork	isa	level	0
garlic	isa	spinach	0
car	isa	bonnet	0
bus	isa	light	0
gorilla	isa	sailor	0
garlic	isa	cucumber	0
sparrow	isa	head	0
catfish	isa	mackerel	0
car	isa	gasoline	0
cathedral	isa	altar	0
spinach	isa	manga	0
toaster	isa	telephone	0
vest	isa	pericycle	0
moth	isa	telephone	0
ferry	isa	vessel	1
elm	isa	burst	0
pheasant	isa	head	0
rifle	isa	conjunction	0
robe	isa	underpants	0
dolphin	isa	bear	0
battleship	isa	judgment	0
villa	isa	regulation	0
frog	isa	turtle	0
frigate	isa	car	0
robe	isa	biodiesel	0
catfish	isa	tuna	0
shirt	isa	pants	0
car	isa	photo	0
rifle	isa	bomb	0
willow	isa	limb	0
sieve	isa	artifact	1
tuna	isa	dolphin	0
chisel	isa	domino	0
cat	isa	rabbit	0
trout	isa	tail	0
pineapple	isa	listener	0
plum	isa	gunman	0
car	isa	charity	0
carp	isa	awkwardness	0
wardrobe	isa	jute	0
ambulance	isa	supplier	0
gorilla	isa	primate	1
snake	isa	grammar-school	0
pineapple	isa	produce	1
corn	isa	specifier	0
parsley	isa	kulpahar	0
apricot	isa	stockist	0
deer	isa	ear	0
snake	isa	mixture	0
cucumber	isa	bottle	0
turnip	isa	bean	0
wardrobe	isa	clothing	0
donkey	isa	herbivore	1
trout	isa	catfish	0
clarinet	isa	ad-hoc	0
chisel	isa	fable	0
train	isa	caboose	0
battleship	isa	prow	0
carp	isa	trespasser	0
rabbit	isa	head	0
dishwasher	isa	phone	0
deer	isa	shame	0
turtle	isa	vertebrate	1
battleship	isa	train	0
owl	isa	sparrow	0
villa	isa	roof	0
sieve	isa	glass	0
hotel	isa	ms	0
donkey	isa	read	0
cranberry	isa	food	1
tuna	isa	coursework	0
villa	isa	rug	0
phone	isa	turmoil	0
missile	isa	rifle	0
bowl	isa	colour	0
bus	isa	interior	0
lion	isa	minstrel	0
washer	isa	detergent	0
parsley	isa	beet	0
gorilla	isa	wastage	0
robin	isa	dove	0
lettuce	isa	corn	0
birch	isa	paragraph	0
ambulance	isa	fuel	0
ambulance	isa	statue	0
eagle	isa	penguin	0
lettuce	isa	spinach	0
elm	isa	internationalist	0
ferry	isa	kind	0
grenade	isa	missile	0
salmon	isa	dolphin	0
television	isa	plug	0
television	isa	probe	0
pear	isa	make-up	0
lizard	isa	ptolemy	0
dishwasher	isa	device	1
cathedral	isa	mosque	0
bomb	isa	follower	0
donkey	isa	giraffe	0
ambulance	isa	mayor	0
ambulance	isa	equation	0
flute	isa	guitar	0
apple	isa	leaf	0
gun	isa	adventure	0
hammer	isa	re-hedging	0
battleship	isa	engine	0
sieve	isa	weekday	0
rabbit	isa	deer	0
villa	isa	inside	0
vest	isa	handbook	0
cat	isa	vertebrate	1
beet	isa	produce	1
ferry	isa	caravel	0
frigate	isa	beginner	0
trout	isa	goldfish	0
guitar	isa	vagina	0
owl	isa	isp	0
ferry	isa	boat	1
vest	isa	detector	0
train	isa	vehicle	1
castle	isa	visitor	0
mackerel	isa	tuna	0
bowl	isa	cycle	0
cathedral	isa	floor	0
cloak	isa	greenbelt	0
rifle	isa	magazine	0
clarinet	isa	coleslaw	0
bottle	isa	artifact	1
lizard	isa	vertebrate	1
washer	isa	window	0
rabbit	isa	lion	0
toaster	isa	artifact	1
donkey	isa	dialogue	0
ambulance	isa	train	0
bag	isa	bowl	0
phone	isa	device	1
goldfish	isa	dolphin	0
fork	isa	sieve	0
frigate	isa	captain	0
elm	isa	root	0
spinach	isa	corn	0
lion	isa	panther	0
pear	isa	leaf	0
dresser	isa	handle	0
dishwasher	isa	glass	0
couch	isa	dialect	0
bus	isa	artefact	1
beet	isa	bean	0
donkey	isa	bannister	0
gun	isa	shotgun	0
dishwasher	isa	resource	0
cat	isa	scion	0
washer	isa	slice	0
hospital	isa	inside	0
elm	isa	periodical	0
fork	isa	iron	0
dove	isa	wharf	0
missile	isa	fraud	0
turtle	isa	charge	0
dove	isa	starting	0
robe	isa	ethno-politics	0
cathedral	isa	duration	0
dishwasher	isa	oven	0
apricot	isa	produce	1
corn	isa	house	0
train	isa	ambulance	0
dresser	isa	wardrobe	0
dresser	isa	plate	0
ambulance	isa	ag	0
plum	isa	food	1
pineapple	isa	food	1
sparrow	isa	pigeon	0
garlic	isa	beet	0
cod	isa	incident	0
blouse	isa	stocking	0
train	isa	guide	0
tuna	isa	catfish	0
dagger	isa	carapace	0
television	isa	understanding	0
lizard	isa	leg	0
corn	isa	produce	1
sparrow	isa	weighting	0
corn	isa	spinach	0
spinach	isa	paddler	0
pear	isa	plum	0
jacket	isa	critique	0
ambulance	isa	aqueduct	0
bag	isa	trunk	0
television	isa	colony	0
hotel	isa	exterior	0
hotel	isa	personality	0
lion	isa	tooth	0
vest	isa	artefact	1
frog	isa	headwaters	0
hotel	isa	guest	0
vest	isa	passage	0
car	isa	train	0
sieve	isa	plastic	0
ferry	isa	captain	0
wardrobe	isa	tutorial	0
bomb	isa	droplet	0
castle	isa	confidence	0
lettuce	isa	bean	0
bottle	isa	limitation	0
robin	isa	blackbird	0
castle	isa	defense	1
bottle	isa	inside	0
tuna	isa	catcher	0
lizard	isa	thay	0
sieve	isa	colander	0
villa	isa	building	1
dresser	isa	drummer	0
ambulance	isa	bonnet	0
dolphin	isa	gorilla	0
apple	isa	vitamin	0
deer	isa	ruminant	1
battleship	isa	frigate	0
apricot	isa	pear	0
cloak	isa	fiddle	0
cod	isa	mackerel	0
catfish	isa	greatness	0
rabbit	isa	dolphin	0
robin	isa	eagle	0
screwdriver	isa	drain	0
washer	isa	drum	0
battleship	isa	merger	0
couch	isa	fashion	0
screwdriver	isa	head	0
stereo	isa	television	0
couch	isa	armrest	0
bag	isa	inside	0
ambulance	isa	bus	0
car	isa	diesel	0
axe	isa	sophomore	0
catfish	isa	increase	0
guitar	isa	downsizing	0
battleship	isa	rudder	0
cathedral	isa	precipice	0
eagle	isa	offseason	0
apple	isa	watersports	0
washer	isa	entrance	0
frigate	isa	download	0
celery	isa	spinach	0
frigate	isa	topside	0
car	isa	behalf	0
turnip	isa	poet	0
pine	isa	willow	0
axe	isa	scissor	0
willow	isa	branch	0
axe	isa	consulting	0
mackerel	isa	fishbone	0
cucumber	isa	lettuce	0
apricot	isa	pineapple	0
carp	isa	disease	0
robin	isa	sparrow	0
wardrobe	isa	clothes	0
blouse	isa	hope	0
cathedral	isa	dark	0
hotel	isa	cathedral	0
birch	isa	bark	0
deer	isa	chordate	1
snake	isa	head	0
vest	isa	blouse	0
robe	isa	set-up	0
jacket	isa	smutte	0
ambulance	isa	headlight	0
train	isa	artefact	1
cathedral	isa	crop	0
birch	isa	noise	0
donkey	isa	rail	0
axe	isa	collision	0
bowl	isa	physic	0
bag	isa	accessory	1
rabbit	isa	semester	0
washer	isa	device	1
dishwasher	isa	stereo	0
cucumber	isa	periphery	0
goldfish	isa	trout	0
pig	isa	giraffe	0
train	isa	rail	0
sieve	isa	hole	0
deer	isa	rabbit	0
cranberry	isa	dignity	0
apple	isa	headstock	0
deer	isa	spacecraft	0
bear	isa	principal	0
fork	isa	cytology	0
phone	isa	refrigerator	0
pheasant	isa	trilogy	0
garlic	isa	meantime	0
cathedral	isa	building	1
shirt	isa	backpacking	0
robe	isa	pocket	0
sieve	isa	dagger	0
axe	isa	utensil	1
battleship	isa	lipid	0
frigate	isa	transgression	0
giraffe	isa	trade	0
rabbit	isa	tooth	0
gun	isa	parent	0
villa	isa	morning	0
bowl	isa	prairie	0
snake	isa	equivalence	0
bowl	isa	bottle	0
dagger	isa	slat	0
cod	isa	scale	0
acacia	isa	bark	0
vest	isa	connection	0
pig	isa	cat	0
missile	isa	vehicle	1
jacket	isa	garment	1
ambulance	isa	dump	0
shirt	isa	arm	0
hotel	isa	tightrope	0
bag	isa	basket	0
chisel	isa	german	0
phone	isa	hectare	0
plum	isa	law	0
deer	isa	pig	0
shirt	isa	robe	0
lion	isa	missionary	0
clarinet	isa	joint	0
oven	isa	door	0
cat	isa	gorilla	0
pine	isa	cock	0
parsley	isa	food	1
pineapple	isa	guitarist	0
frog	isa	poison	0
giraffe	isa	donkey	0
mackerel	isa	trout	0
train	isa	bus	0
villa	isa	door	0
castle	isa	floor	0
cloak	isa	pants	0
corn	isa	toddler	0
beet	isa	clinician	0
rabbit	isa	dioxide	0
bus	isa	car	0
dagger	isa	neighborhood	0
hospital	isa	etc	0
bag	isa	handle	0
car	isa	ambulance	0
corn	isa	lawnmower	0
bowl	isa	glass	0
oven	isa	fraction	0
bear	isa	co-operative	0
couch	isa	oesophagus	0
battleship	isa	starboard	0
train	isa	cutting	0
robin	isa	mange	0
penguin	isa	minesweeper	0
donkey	isa	pig	0
gorilla	isa	deer	0
flute	isa	module	0
bear	isa	paw	0
rabbit	isa	publisher	0
lettuce	isa	chippas	0
fork	isa	scissor	0
plum	isa	pear	0
deer	isa	remover	0
lion	isa	storey	0
turnip	isa	railroad	0
sieve	isa	hammer	0
beet	isa	homology	0
chisel	isa	tweezer	0
rifle	isa	dentition	0
pine	isa	outlaw	0
washer	isa	toaster	0
dresser	isa	crockery	0
tuna	isa	fishbone	0
hotel	isa	elevator	0
castle	isa	researcher	0
gun	isa	excellence	0
car	isa	prostate	0
cloak	isa	sock	0
washer	isa	button	0
guitar	isa	banjo	0
ambulance	isa	windscreen	0
apricot	isa	chart	0
rifle	isa	dish	0
grasshopper	isa	childhood	0
cod	isa	catfish	0
deer	isa	youngster	0
bus	isa	publication	0
screwdriver	isa	utensil	1
donkey	isa	tail	0
lizard	isa	animal	1
stereo	isa	toy	0
dresser	isa	preview	0
jacket	isa	blouse	0
screwdriver	isa	party	0
cucumber	isa	buffer	0
bear	isa	ranking	0
car	isa	bus	0
hospital	isa	campaign	0
owl	isa	pigeon	0
snake	isa	chordate	1
vest	isa	button	0
dolphin	isa	funnel	0
acacia	isa	manuscript	0
donkey	isa	bear	0
grasshopper	isa	friendship	0
battleship	isa	air	0
stereo	isa	oven	0
blouse	isa	tooling	0
moth	isa	insect	1
pigeon	isa	foot	0
deer	isa	workplace	0
jacket	isa	pocket	0
gun	isa	weapon	1
dolphin	isa	self	0
axe	isa	tweezer	0
deer	isa	composition	0
robin	isa	foot	0
fork	isa	anniversary	0
lettuce	isa	food	1
eagle	isa	botanist	0
bus	isa	battleship	0
ambulance	isa	oil	0
cucumber	isa	produce	1
gorilla	isa	foot	0
castle	isa	feeling	0
donkey	isa	initiative	0
bag	isa	posting	0
lettuce	isa	rain	0
hospital	isa	window	0
robe	isa	famine	0
cat	isa	giraffe	0
pigeon	isa	cornerstone	0
pear	isa	peep	0
fork	isa	prong	0
battleship	isa	flood	0
grenade	isa	device	1
cod	isa	tail	0
oven	isa	experience	0
penguin	isa	gull	0
ambulance	isa	caregiver	0
pig	isa	boar	0
birch	isa	generation	0
oven	isa	generation	0
fork	isa	field	0
pig	isa	telemarketing	0
castle	isa	avoidance	0
donkey	isa	bridle	0
owl	isa	talon	0
frigate	isa	missile	0
parsley	isa	corn	0
fork	isa	father	0
jacket	isa	trouser	0
frigate	isa	engine	0
cathedral	isa	inside	0
gun	isa	device	1
goldfish	isa	carp	0
axe	isa	artefact	1
battleship	isa	vehicle	1
screwdriver	isa	point	0
frog	isa	calendar	0
apple	isa	peel	0
hornet	isa	locust	0
rifle	isa	bypass	0
oven	isa	kilometre	0
bear	isa	dolphin	0
penguin	isa	robin	0
giraffe	isa	okapi	0
moth	isa	dung	0
dolphin	isa	produce	0
lion	isa	se	0
castle	isa	house	1
bus	isa	classic	0
parsley	isa	cucumber	0
dolphin	isa	sassoon	0
hotel	isa	lady	0
gun	isa	missile	0
pine	isa	acacia	0
car	isa	radiator	0
salmon	isa	date	0
bomb	isa	bow	0
screwdriver	isa	artifact	1
jacket	isa	landfill	0
television	isa	pluto	0
bag	isa	artefact	1
fork	isa	fender	0
wardrobe	isa	inside	0
bus	isa	windscreen	0
frigate	isa	scholar	0
pig	isa	flesh	0
bowl	isa	livestock	0
salmon	isa	golf	0
stereo	isa	dishwasher	0
table	isa	furniture	1
sieve	isa	tool	1
cathedral	isa	roof	0
carp	isa	barbel	0
jacket	isa	gall	0
tuna	isa	scale	0
dishwasher	isa	artefact	1
snake	isa	frog	0
donkey	isa	rabbit	0
frigate	isa	galley	0
oven	isa	trust	0
beet	isa	turnip	0
castle	isa	date	0
willow	isa	poplar	0
deer	isa	flesh	0
celery	isa	leaf	0
sieve	isa	magnetization	0
ambulance	isa	devil	0
shirt	isa	tail	0
carp	isa	vertebrate	1
stereo	isa	washer	0
missile	isa	elector	0
pig	isa	ear	0
washer	isa	dishwasher	0
sparrow	isa	deadline	0
snake	isa	attestation	0
jacket	isa	kitchen	0
penguin	isa	washbasin	0
trout	isa	bone	0
car	isa	fender	0
giraffe	isa	cat	0
garlic	isa	calibration	0
carp	isa	ion	0
chisel	isa	fairing	0
fork	isa	plier	0
carp	isa	bone	0
vest	isa	garment	1
bowl	isa	vessel	1
bowl	isa	plastic	0
lion	isa	animal	1
cod	isa	food	1
giraffe	isa	pluralist	0
rabbit	isa	fight	0
giraffe	isa	herbivore	1
owl	isa	chordate	1
guitar	isa	bagpipe	0
rifle	isa	firearm	1
grenade	isa	case	0
bomb	isa	shotgun	0
hornet	isa	researcher	0
stereo	isa	history	0
rabbit	isa	animal	1
sparrow	isa	fatherhood	0
moth	isa	leg	0
dishwasher	isa	plug	0
rabbit	isa	acreage	0
pheasant	isa	pact	0
rifle	isa	bullet	0
cathedral	isa	gearbox	0
bus	isa	forehead	0
robe	isa	shirt	0
dresser	isa	couch	0
catfish	isa	voter	0
lettuce	isa	impact	0
gun	isa	rifle	0
frog	isa	lung	0
robin	isa	thrush	1
gun	isa	charge	0
battleship	isa	iron	0
cucumber	isa	corn	0
lion	isa	ear	0
garlic	isa	celery	0
frigate	isa	artefact	1
dresser	isa	error	0
dagger	isa	expectation	0
rabbit	isa	semi	0
ferry	isa	engine	0
bag	isa	backpack	0
chisel	isa	iron	0
tuna	isa	rave	0
catfish	isa	scale	0
poplar	isa	branch	0
snake	isa	believer	0
ambulance	isa	motorbike	0
dolphin	isa	head	0
elm	isa	bark	0
deer	isa	cat	0
celery	isa	escort	0
catfish	isa	dolphin	0
ambulance	isa	tooth	0
ambulance	isa	pricing	0
lizard	isa	th	0
cucumber	isa	spinach	0
pig	isa	historiography	0
celery	isa	lettuce	0
frigate	isa	ferry	0
parsley	isa	bean	0
rifle	isa	chamber	0
washer	isa	taxpayer	0
dolphin	isa	animal	1
castle	isa	wall	0
giraffe	isa	jukebox	0
grasshopper	isa	italic	0
pineapple	isa	single-player	0
pineapple	isa	speculator	0
ferry	isa	vehicle	1
axe	isa	poet	0
ferry	isa	flippancy	0
lion	isa	thank	0
ferry	isa	amino	0
pig	isa	rabbit	0
dolphin	isa	modification	0
eagle	isa	dove	0
cucumber	isa	peel	0
hotel	isa	bedroom	0
turtle	isa	renewal	0
chisel	isa	rectification	0
carp	isa	cod	0
pheasant	isa	peacock	0
cranberry	isa	apricot	0
cathedral	isa	imitation	0
car	isa	fuel	0
gun	isa	contour	0
catfish	isa	country	0
phone	isa	tenet	0
car	isa	sweat	0
hammer	isa	scissor	0
castle	isa	exterior	0
cod	isa	gill	0
cloak	isa	clothing	1
wardrobe	isa	shelf	0
mackerel	isa	pity	0
rifle	isa	device	1
cat	isa	jaguar	0
train	isa	door	0
frog	isa	animal	1
acacia	isa	pine	0
screwdriver	isa	dancing	0
cathedral	isa	penny	0
stereo	isa	tape	0
trout	isa	fish	1
giraffe	isa	off-road	0
dolphin	isa	donkey	0
lion	isa	deer	0
spinach	isa	turnip	0
castle	isa	anniversary	0
dove	isa	owl	0
train	isa	customer	0
catfish	isa	vertebrate	1
train	isa	coach	0
lion	isa	density	0
cucumber	isa	tape	0
dagger	isa	light	0
dishwasher	isa	fraternity	0
dolphin	isa	trout	0
car	isa	light	0
willow	isa	bark	0
lion	isa	pdf	0
hornet	isa	burner	0
turnip	isa	lettuce	0
lizard	isa	premises	0
gorilla	isa	ear	0
rabbit	isa	ecommerce	0
chisel	isa	closet	0
battleship	isa	poop	0
oven	isa	grill	0
pig	isa	deer	0
deer	isa	reductase	0
bag	isa	off-the-shelf	0
beet	isa	chaplain	0
clarinet	isa	hole	0
hammer	isa	ashram	0
ambulance	isa	sauna	0
cat	isa	tail	0
screwdriver	isa	vintner	0
moth	isa	firewall	0
frigate	isa	win	0
frigate	isa	desire	0
robin	isa	penguin	0
battleship	isa	ship	1
pineapple	isa	papaya	0
hammer	isa	ring	0
grenade	isa	jew	0
rabbit	isa	pig	0
cat	isa	animal	1
washer	isa	hovercraft	0
washer	isa	plug	0
dagger	isa	billy	0
frigate	isa	fighting	0
birch	isa	catkin	0
bear	isa	coke	0
spinach	isa	tyre	0
rabbit	isa	carousel	0
car	isa	handbrake	0
robe	isa	stocking	0
couch	isa	wardrobe	0
lizard	isa	tail	0
dolphin	isa	tuna	0
gorilla	isa	dolphin	0
tuna	isa	goldfish	0
goldfish	isa	catfish	0
cathedral	isa	drag	0
ambulance	isa	education	0
elm	isa	v	0
washer	isa	advice	0
turnip	isa	produce	1
car	isa	stock	0
rabbit	isa	cat	0
willow	isa	bole	0
dove	isa	make-up	0
dolphin	isa	partition	0
robin	isa	commuter	0
frigate	isa	caravel	0
villa	isa	bedroom	0
elm	isa	acacia	0
robin	isa	owl	0
cloak	isa	artefact	1
jacket	isa	cuff	0
toaster	isa	washer	0
grenade	isa	arm	1
lion	isa	scandal	0
dresser	isa	watchtower	0
garlic	isa	sevens	0
turtle	isa	animal	1
snake	isa	loan	0
poplar	isa	leaf	0
missile	isa	ediff-merge-with-ancestor	0
donkey	isa	horseback	0
toaster	isa	presentation	0
giraffe	isa	zebra	0
bottle	isa	plate	0
hammer	isa	handle	0
grasshopper	isa	shell	0
eagle	isa	groundwater	0
castle	isa	lodging	1
villa	isa	kitchen	0
missile	isa	putrefaction	0
donkey	isa	animal	1
sparrow	isa	animal	1
dishwasher	isa	oscillator	0
pigeon	isa	vertebrate	1
flute	isa	suggestion	0
pig	isa	post-season	0
eagle	isa	enrollee	0
turtle	isa	lizard	0
catfish	isa	gill	0
dolphin	isa	park	0
gun	isa	dagger	0
sparrow	isa	mit	0
pear	isa	fruit	1
oven	isa	general	0
ambulance	isa	web	0
dove	isa	blink	0
cathedral	isa	sacristy	0
battleship	isa	topside	0
turnip	isa	bark	0
table	isa	artifact	1
battleship	isa	heat	0
car	isa	passenger	0
dresser	isa	clothing	0
phone	isa	artifact	1
sparrow	isa	eagle	0
penguin	isa	glycogen	0
bowl	isa	globalisation	0
grenade	isa	bow	0
salmon	isa	fish	1
castle	isa	window	0
cathedral	isa	door	0
shirt	isa	pattern	0
mackerel	isa	druid	0
tuna	isa	vertebrate	1
car	isa	artefact	1
frigate	isa	rank	0
hammer	isa	plier	0
pig	isa	animal	1
couch	isa	velvet	0
chisel	isa	blade	0
vest	isa	hem	0
plum	isa	double-click	0
table	isa	functioning	0
lion	isa	chordate	1
flute	isa	food	0
eagle	isa	pigeon	0
cloak	isa	cuisine	0
dagger	isa	bow	0
lion	isa	rabbit	0
battleship	isa	refund	0
acacia	isa	root	0
willow	isa	snack	0
willow	isa	chapelry	0
rabbit	isa	herbivore	1
goldfish	isa	animal	1
bus	isa	floor	0
frigate	isa	melody	0
cat	isa	paw	0
fork	isa	pincers	0
pineapple	isa	reverse	0
turnip	isa	root	1
gun	isa	childhood	0
hotel	isa	buy	0
turnip	isa	parsley	0
stereo	isa	inch	0
owl	isa	foot	0
cat	isa	pig	0
cloak	isa	hood	0
robe	isa	headwaters	0
bus	isa	tank	0
garlic	isa	food	1
bear	isa	peg	0
snake	isa	tongue	0
beet	isa	hypertension	0
robin	isa	culture	0
donkey	isa	wickedness	0
spinach	isa	garlic	0
television	isa	artifact	1
gun	isa	capacitor	0
goldfish	isa	grammar-school	0
goldfish	isa	bone	0
hotel	isa	animal	0
owl	isa	hobble	0
battleship	isa	mo	0
car	isa	balcony	0
ferry	isa	fatality	0
cranberry	isa	pear	0
car	isa	tank	0
bear	isa	tooth	0
grasshopper	isa	haulier	0
ambulance	isa	air	0
chisel	isa	bark	0
lion	isa	tail	0
bottle	isa	volume	0
washer	isa	clothing	0
giraffe	isa	vertebrate	1
dove	isa	biochemistry	0
cat	isa	biopsy	0
battleship	isa	car	0
chisel	isa	spokespeople	0
robe	isa	woodland	0
trout	isa	chordate	1
pine	isa	elm	0
mackerel	isa	vertebrate	1
screwdriver	isa	reverie	0
birch	isa	limitation	0
flute	isa	clarinet	0
guitar	isa	intake	0
cathedral	isa	nave	0
trout	isa	on-screen	0
apricot	isa	autobiography	0
wardrobe	isa	pants	0
jacket	isa	nickel	0
car	isa	ferry	0
fork	isa	catholicism	0
trout	isa	fishbone	0
villa	isa	ion	0
screwdriver	isa	fork	0
fork	isa	artefact	1
chisel	isa	nutcracker	0
turtle	isa	couple	0
corn	isa	lettuce	0
pheasant	isa	pigeon	0
frigate	isa	sailor	0
tuna	isa	scholar	0
villa	isa	disease	0
rabbit	isa	vertebrate	1
goldfish	isa	cod	0
washer	isa	rhetoric	0
phone	isa	button	0
robin	isa	reflexion	0
hotel	isa	relationship	0
rifle	isa	talk	0
lion	isa	co-ordination	0
mackerel	isa	r	0
beet	isa	aluminum	0
eagle	isa	chordate	1
battleship	isa	caboose	0
bear	isa	sensor	0
hammer	isa	glycoproteins	0
ambulance	isa	nomination	0
blouse	isa	apron	0
clarinet	isa	flute	0
moth	isa	locust	0
couch	isa	artifact	1
screwdriver	isa	intervener	0
hammer	isa	tweezer	0
catfish	isa	trout	0
blouse	isa	clothes	1
hammer	isa	jew	0
bottle	isa	theorem	0
battleship	isa	paddle	0
screwdriver	isa	hammer	0
toaster	isa	refrigerator	0
tuna	isa	carb	0
oven	isa	artifact	1
robe	isa	periphery	0
cucumber	isa	bubble	0
bomb	isa	disease	0
plum	isa	fruit	1
dove	isa	chordate	1
blouse	isa	clothing	1
tuna	isa	deadline	0
rifle	isa	charge	0
bus	isa	ferry	0
flute	isa	device	1
carp	isa	testis	0
flute	isa	hole	0
bus	isa	tea	0
cucumber	isa	turnip	0
robin	isa	harbor	0
eagle	isa	head	0
spinach	isa	food	1
pine	isa	drabness	0
parsley	isa	principle	0
bus	isa	fuel	0
garlic	isa	spice	1
donkey	isa	withers	0
corn	isa	head	0
grenade	isa	grip	0
penguin	isa	aviator	0
bag	isa	inaccuracy	0
catfish	isa	animal	1
frigate	isa	caboose	0
rifle	isa	azalea	0
gorilla	isa	accordionist	0
bottle	isa	tool	0
cat	isa	panther	0
lettuce	isa	fundraising	0
ambulance	isa	replacement	0
pig	isa	hour	0
poplar	isa	bark	0
cod	isa	chordate	1
washer	isa	dial	0
dolphin	isa	blowhole	0
chisel	isa	artefact	1
blouse	isa	artwork	0
dolphin	isa	tooth	0
dagger	isa	authorisation	0
toaster	isa	predictor	0
shirt	isa	trouser	0
dolphin	isa	tail	0
chisel	isa	temperature	0
screwdriver	isa	p	0
pig	isa	handball	0
turnip	isa	spinach	0
blouse	isa	tail	0
acacia	isa	willow	0
oven	isa	dishwasher	0
vest	isa	happening	0
chisel	isa	utensil	1
chisel	isa	hammer	0
lizard	isa	snake	0
grasshopper	isa	dragonfly	0
turtle	isa	tail	0
turnip	isa	shoulder	0
cloak	isa	contravention	0
donkey	isa	leg	0
sparrow	isa	placebo	0
shirt	isa	sweatshirt	0
pine	isa	accusation	0
lion	isa	implementer	0
deer	isa	reindeer	0
frigate	isa	icing	0
flute	isa	safekeeping	0
catfish	isa	replacement	0
blouse	isa	artifact	1
castle	isa	battlement	0
dolphin	isa	transsexual	0
couch	isa	merger	0
sieve	isa	filter	1
vest	isa	raisin	0
mackerel	isa	goldfish	0
tuna	isa	bone	0
hospital	isa	obligation	0
trout	isa	gill	0
castle	isa	raise	0
sparrow	isa	zeal	0
salmon	isa	cod	0
rabbit	isa	donkey	0
pine	isa	poplar	0
battleship	isa	start-up	0
fork	isa	cross-examination	0
villa	isa	citizen	0
battleship	isa	funnel	0
car	isa	necrosis	0
lizard	isa	lens	0
pigeon	isa	bookmarking	0
deer	isa	antler	0
phone	isa	observer	0
table	isa	couch	0
mackerel	isa	catfish	0
goldfish	isa	tuna	0
dishwasher	isa	concern	0
bus	isa	defence	0
giraffe	isa	master	0
lion	isa	heir	0
pigeon	isa	chordate	1
hotel	isa	lodging	1
pear	isa	starboard	0
jacket	isa	sock	0
mackerel	isa	air	0
acacia	isa	poplar	0
vest	isa	affinity	0
lion	isa	footing	0
trout	isa	animal	1
carp	isa	trout	0
donkey	isa	gorilla	0
oven	isa	toaster	0
frigate	isa	warship	1
salmon	isa	table	0
penguin	isa	strand	0
dolphin	isa	theorem	0
dove	isa	culture	0
pig	isa	pattern	0
bowl	isa	manuscript	0
bear	isa	litter	0
lizard	isa	turtle	0
cod	isa	fish	1
car	isa	driver	0
catfish	isa	electrolyte	0
pigeon	isa	hello	0
bus	isa	density	0
frigate	isa	bow	0
axe	isa	grandeur	0
beet	isa	found	0
goldfish	isa	salmon	0
pig	isa	semi	0
dagger	isa	arm	1
frigate	isa	transparency	0
frigate	isa	showground	0
robin	isa	self-government	0
bear	isa	organisation	0
sieve	isa	iron	0
ferry	isa	fore	0
dolphin	isa	fuel	0
jacket	isa	rave	0
lizard	isa	treatment	0
turnip	isa	beet	0
washer	isa	download	0
snake	isa	tail	0
bag	isa	plastic	0
elm	isa	plague	0
dresser	isa	cut	0
goldfish	isa	mapping	0
tuna	isa	cod	0
washer	isa	revolt	0
guitar	isa	body	0
train	isa	iron	0
battleship	isa	helm	0
missile	isa	device	1
dagger	isa	grip	0
bottle	isa	circuitry	0
washer	isa	agreement	0
gorilla	isa	speech	0
flute	isa	artefact	1
ambulance	isa	odor	0
chisel	isa	head	0
shirt	isa	trojan	0
owl	isa	motorway	0
villa	isa	replacement	0
cathedral	isa	synagogue	0
bus	isa	factsheets	0
sparrow	isa	dove	0
cathedral	isa	pulpit	0
pig	isa	baggage	0
table	isa	advance	0
missile	isa	click	0
dolphin	isa	mackerel	0
flute	isa	nazism	0
moth	isa	ladybug	0
mackerel	isa	salmon	0
car	isa	floor	0
train	isa	steam	0
bus	isa	headlight	0
axe	isa	fork	0
chisel	isa	tail	0
bomb	isa	device	1
donkey	isa	fiefdom	0
rifle	isa	bow	0
castle	isa	interior	0
hospital	isa	castle	0
car	isa	extreme	0
parsley	isa	rosemary	0
spinach	isa	faction	0
dagger	isa	godfather	0
battleship	isa	artifact	1
parsley	isa	celery	0
moth	isa	scrapbook	0
trout	isa	check	0
chisel	isa	advice	0
castle	isa	dolphin	0
couch	isa	snap	0
poplar	isa	program	0
jacket	isa	fracture	0
bus	isa	artifact	1
